RegionID,SizeRank,RegionName,RegionType,StateName,City,DOM,ZipCode,County,Latitude_zillow,Longitude_zillow,GeoID_zillow,CountyFIPS_zillow,S2Id,DENSITY_DOM,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,rowId,Latitude_svi,Longitude_svi,GeoID_svi,CountyFIPS_svi,ZIP,POP_DENSITY,DENSITY_POV150,DENSITY_UNEMP,DENSITY_NOHSDP,DENSITY_UNINSUR,DENSITY_AGE65,DENSITY_AGE17,DENSITY_DISABL,DENSITY_SNGPNT,DENSITY_LIMENG,DENSITY_MINRTY,DENSITY_MUNIT,DENSITY_MOBILE,DENSITY_CROWD,DENSITY_NOVEH,DENSITY_GROUPQ
394359,288,"Bangor, ME",msa,ME,BANGOR,41.0,4402,PENOBSCOT,44.99074795000001,-68.78687709999997,2301902795,23019,552585320118345,-0.2984499958554664,23,Maine,ME,23019,Penobscot County,23019004300,Census Tract 43; Penobscot County; Maine,8.296164407552,4907,2243,2138,1170,69,870,109,440,985,999,819,111,17,159,208,127,0,186,56,0.6395,0.2701,0.8615,0.1648,0.6261,2.562,0.5258,0.6942,0.423,0.7377,0.5155,0.3184,2.6888,0.6307,0.0261,0.0261,0.0261,0.6271,0.7198,0.0,0.7055,0.7006,2.753,0.7057,8.0299,0.5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,247,0,6,1,0,0,20,132,25769806554,44.99074795000001,-68.78687709999997,2301902795,23019,04402,591.4781529080061,-0.07781578535920777,-0.06908636996293513,-0.12469371174957479,-0.06772925913261396,-0.08241401099546292,-0.07284453438727115,-0.07185314068952414,-0.06910382682414963,-0.16358025438063734,-0.07262777429624545,-0.04938787709568425,-0.0836346262247439,-0.08208695035304364,-0.06047216160182364,-0.26169632683562605
394862,41,"Milwaukee, WI",msa,WI,MILWAUKEE,34.0,54842,MILWAUKEE,46.634135799999996,-91.97723091333334,5503141725,55031,595779643203566,-0.6837821016155241,55,Wisconsin,WI,55031,Douglas County,55031030200,Census Tract 302; Douglas County; Wisconsin,200.21613998877,5216,2368,2098,511,82,353,186,175,1115,959,650,80,5,227,47,141,17,71,54,0.2274,0.3249,0.2308,0.2706,0.2335,1.2872,0.1564,0.7507,0.3022,0.4877,0.3793,0.229,2.1489,0.3,0.046,0.046,0.046,0.395,0.7258,0.3391,0.3925,0.6877,2.5401,0.6147,6.0222,0.2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,185,0,27,11,52,0,137,0,60129551165,46.634135799999996,-91.97723091333334,5503101825,55031,54864,26.051845771737295,-0.016571933794921678,0.0057058321936365175,-0.027768467632176465,-0.045105461169043966,0.09298071421604409,0.02486285110157838,0.020153372075322674,0.01368203929528095,-0.10665042621084059,-0.059547652144998464,0.05430920239497257,-0.03688106341867353,-0.036332125894483716,0.000680913144721109,-0.19833347110226732
395030,207,"Rochester, MN",msa,MN,ROCHESTER,42.0,55111,STEARNS,44.96948295683893,-93.35278817568387,2705321965,27053,595916471994360,-0.24340255217545811,27,Minnesota,MN,27053,Hennepin County,27053026812,Census Tract 268.12; Hennepin County; Minnesota,5.829397725854,8072,3112,3013,874,132,734,286,437,973,2151,722,152,225,3225,751,0,135,158,17,0.257,0.2701,0.5025,0.3231,0.3995,1.7522,0.2811,0.2692,0.7861,0.2331,0.4973,0.6734,2.4591,0.4885,0.573,0.573,0.573,0.8189,0.0,0.75,0.532,0.4424,2.5433,0.616,7.3276,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13117,79,1060,402,1169,0,0,577,17,25769813382,44.96948295683893,-93.35278817568387,2705321965,27053,55111,1384.705655646006,-0.08249299192626783,-0.06961271316857076,-0.12438353729155781,-0.06935142434774277,-0.08651871001398535,-0.07322173590821429,-0.07522352995800957,-0.0713404860813983,-0.11691961962883936,-0.06943665785899047,-0.035773330605615605,-0.08556605870764167,-0.07525093903568605,-0.06555447826418981,-0.2643357972822824
394543,171,"Duluth, MN",msa,MN,DULUTH,33.0,55111,SAINT LOUIS,44.96948295683893,-93.35278817568387,2705321965,27053,595916471994360,-0.7388295452955324,27,Minnesota,MN,27053,Hennepin County,27053026812,Census Tract 268.12; Hennepin County; Minnesota,5.829397725854,8072,3112,3013,874,132,734,286,437,973,2151,722,152,225,3225,751,0,135,158,17,0.257,0.2701,0.5025,0.3231,0.3995,1.7522,0.2811,0.2692,0.7861,0.2331,0.4973,0.6734,2.4591,0.4885,0.573,0.573,0.573,0.8189,0.0,0.75,0.532,0.4424,2.5433,0.616,7.3276,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13117,79,1060,402,1169,0,0,577,17,25769813382,44.96948295683893,-93.35278817568387,2705321965,27053,55111,1384.705655646006,-0.08249299192626783,-0.06961271316857076,-0.12438353729155781,-0.06935142434774277,-0.08651871001398535,-0.07322173590821429,-0.07522352995800957,-0.0713404860813983,-0.11691961962883936,-0.06943665785899047,-0.035773330605615605,-0.08556605870764167,-0.07525093903568605,-0.06555447826418981,-0.2643357972822824
394410,408,"Brainerd, MN",msa,MN,BRAINERD,43.0,55111,STEARNS,44.96948295683893,-93.35278817568387,2705321965,27053,595916471994360,-0.1883551084954499,27,Minnesota,MN,27053,Hennepin County,27053026812,Census Tract 268.12; Hennepin County; Minnesota,5.829397725854,8072,3112,3013,874,132,734,286,437,973,2151,722,152,225,3225,751,0,135,158,17,0.257,0.2701,0.5025,0.3231,0.3995,1.7522,0.2811,0.2692,0.7861,0.2331,0.4973,0.6734,2.4591,0.4885,0.573,0.573,0.573,0.8189,0.0,0.75,0.532,0.4424,2.5433,0.616,7.3276,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13117,79,1060,402,1169,0,0,577,17,25769813382,44.96948295683893,-93.35278817568387,2705321965,27053,55111,1384.705655646006,-0.08249299192626783,-0.06961271316857076,-0.12438353729155781,-0.06935142434774277,-0.08651871001398535,-0.07322173590821429,-0.07522352995800957,-0.0713404860813983,-0.11691961962883936,-0.06943665785899047,-0.035773330605615605,-0.08556605870764167,-0.07525093903568605,-0.06555447826418981,-0.2643357972822824
395118,230,"St. Cloud, MN",msa,MN,ST. CLOUD,39.0,55111,STEARNS,44.96948295683893,-93.35278817568387,2705321965,27053,595916471994360,-0.4085448832154829,27,Minnesota,MN,27053,Hennepin County,27053026812,Census Tract 268.12; Hennepin County; Minnesota,5.829397725854,8072,3112,3013,874,132,734,286,437,973,2151,722,152,225,3225,751,0,135,158,17,0.257,0.2701,0.5025,0.3231,0.3995,1.7522,0.2811,0.2692,0.7861,0.2331,0.4973,0.6734,2.4591,0.4885,0.573,0.573,0.573,0.8189,0.0,0.75,0.532,0.4424,2.5433,0.616,7.3276,0.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13117,79,1060,402,1169,0,0,577,17,25769813382,44.96948295683893,-93.35278817568387,2705321965,27053,55111,1384.705655646006,-0.08249299192626783,-0.06961271316857076,-0.12438353729155781,-0.06935142434774277,-0.08651871001398535,-0.07322173590821429,-0.07522352995800957,-0.0713404860813983,-0.11691961962883936,-0.06943665785899047,-0.035773330605615605,-0.08556605870764167,-0.07525093903568605,-0.06555447826418981,-0.2643357972822824
394585,194,"Fargo, ND",msa,ND,FARGO,51.0,58104,CASS,46.86070295454545,-96.87837275454545,3801709320,38017,596524125978787,0.25202444094461607,38,North Dakota,ND,38017,Cass County,38017010308,Census Tract 103.08; Cass County; North Dakota,1.003709600894,4505,2017,1878,254,86,308,209,289,557,885,404,89,76,917,527,0,44,80,23,0.0927,0.2836,0.2165,0.38,0.4792,1.452,0.198,0.2841,0.3716,0.2399,0.4694,0.572,1.937,0.1935,0.3364,0.3364,0.3364,0.8347,0.0,0.5693,0.4676,0.5852,2.4568,0.578,6.1822,0.2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,84,592,100,56,37,0,132,0,42949678392,46.86070295454545,-96.87837275454545,3801703020,38017,58005,4488.350012780006,-0.08448827651591125,-0.07149223044399111,-0.12661288220347577,-0.07030281936224986,-0.08898575761545507,-0.07699464252600843,-0.07690783288263917,-0.07392305246961375,-0.16770000136073396,-0.07272769834081604,-0.06611198381645858,-0.08556605870764167,-0.0813995774146668,-0.06799667001232487,-0.2645649092894992
394390,324,"Bismarck, ND",msa,ND,BISMARCK,44.0,58501,BURLEIGH,46.83925375263159,-100.73973671052632,3801502780,38015,596938325645283,-0.13330766481544165,38,North Dakota,ND,38015,Burleigh County,38015010700,Census Tract 107; Burleigh County; North Dakota,1.0465101659,4217,1759,1653,559,141,299,179,187,665,1097,591,144,62,647,285,107,0,37,50,0.339,0.6328,0.2777,0.38,0.32,1.9495,0.3388,0.4682,0.7587,0.5851,0.7532,0.5368,3.102,0.8424,0.2562,0.2562,0.2562,0.7385,0.7278,0.0,0.2719,0.7124,2.4506,0.5751,7.7583,0.5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6497,200,0,237,48,246,0,116,0,42949678351,46.83925375263159,-100.73973671052632,3801507200,38015,58507,4029.583407222208,-0.08420306652932871,-0.07110158986830489,-0.12664275315979923,-0.07037092447307433,-0.0888112307867246,-0.0767858327925969,-0.07668663820373328,-0.07346631310679372,-0.16823953599289296,-0.07279545538239908,-0.06944530480163051,-0.08532720161253386,-0.08208695035304364,-0.06821587507841963,-0.26433159298125186
394866,458,"Minot, ND",msa,ND,MINOT,37.0,58702,WARD,48.26017490625,-101.34263245000001,3810153380,38101,597153676498482,-0.5186397705754994,38,North Dakota,ND,38101,Ward County,38101010701,Census Tract 107.01; Ward County; North Dakota,1.980580865666,4281,2259,1932,1078,72,509,160,112,622,993,712,24,40,1042,624,18,196,69,100,0.6586,0.3773,0.5619,0.336,0.1721,2.1059,0.386,0.3961,0.6007,0.7555,0.1171,0.4592,2.3286,0.4056,0.3937,0.3937,0.3937,0.8454,0.5252,0.9123,0.4096,0.8039,3.4964,0.9355,8.3246,0.6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3506,273,169,319,236,25,28,265,0,42949678540,48.26017490625,-101.34263245000001,3810153380,38101,58705,2161.487104219019,-0.08295293050703163,-0.07114306631632591,-0.12623024236546504,-0.07035043705787612,-0.08828788845930108,-0.07626514170359545,-0.07597318048889237,-0.07417359931569184,-0.16715121047183654,-0.07229745176838197,-0.05388373205941511,-0.08549114964297018,-0.07572881318292789,-0.0676390522407572,-0.26324711107298715
394407,356,"Bozeman, MT",msa,MT,BOZEMAN,61.0,59715,GALLATIN,45.66053294615384,-111.12048963076926,3003190189,30031,600028943927204,0.8024988777446985,30,Montana,MT,30031,Gallatin County,30031000504,Census Tract 5.04; Gallatin County; Montana,20.505961776338,3272,1335,1203,713,17,191,48,238,830,943,489,50,0,392,0,129,0,0,5,0.581,0.0859,0.1996,0.1013,0.5315,1.4993,0.2107,0.8711,0.8677,0.6396,0.4194,0.0,2.7978,0.695,0.1992,0.1992,0.1992,0.0,0.788,0.0,0.0,0.4424,1.2304,0.1284,5.7267,0.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,53,1,125,22,7,0,202,35,34359741241,45.66053294615384,-111.12048963076926,3003190189,30031,59086,159.56335214550083,-0.06916795808428582,-0.06933600030128105,-0.12306972352390154,-0.06489754563033093,-0.06733494034901809,-0.06110233673989214,-0.06529416550710267,-0.06549479144826773,-0.17360732403172335,-0.0692388745597939,-0.07449488163279404,-0.07829377058584604,-0.08208695035304364,-0.06844878413668636,-0.2637253143557277
394386,239,"Billings, MT",msa,MT,BILLINGS,48.0,59106,YELLOWSTONE,45.79515004444444,-108.52883605555554,3011190315,30111,600118220894405,0.08688210990459133,30,Montana,MT,30111,Yellowstone County,30111001000,Census Tract 10; Yellowstone County; Montana,1.008588771868,4588,2240,2135,1551,50,821,169,435,473,1160,631,155,96,823,247,12,0,118,9,0.8072,0.1698,0.8316,0.3488,0.65,2.8074,0.6014,0.1882,0.7229,0.5727,0.6716,0.6196,2.775,0.682,0.2979,0.2979,0.2979,0.6591,0.4864,0.0,0.5518,0.4424,2.1397,0.4377,8.02,0.5607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126,405,0,314,109,301,0,99,0,34359741435,45.79515004444444,-108.52883605555554,3011192426,30111,59079,4548.930275619267,-0.083500797395185,-0.07169381543819868,-0.12674406176422914,-0.07018450945756825,-0.0890715429634376,-0.07683376972886216,-0.07671768247918667,-0.07351402859561483,-0.1662448161764439,-0.07276392032332744,-0.07061821954400521,-0.0855423293225678,-0.08208695035304364,-0.0677907968052626,-0.26466567842014116
395173,361,"Twin Falls, ID",msa,ID,TWIN FALLS,49.0,83445,FREMONT,44.048368525,-111.557390675,1604391725,16043,600439636757284,0.14192955358459958,16,Idaho,ID,16043,Fremont County,16043970301,Census Tract 9703.01; Fremont County; Idaho,40.614120731566,5055,1526,1354,1145,133,345,410,805,576,1405,977,91,15,997,0,266,94,25,447,0.6567,0.6748,0.5373,0.6773,0.8859,3.432,0.778,0.2356,0.8344,0.8864,0.6384,0.285,2.8798,0.7393,0.3258,0.3258,0.3258,0.0,0.8733,0.8483,0.2287,0.9441,2.8944,0.7624,9.532,0.7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4480,146,34,676,7,2,0,69,209,17179873456,44.048368525,-111.557390675,1604390161,16043,83420,124.46410039036415,-0.05273940928291129,-0.04559624611378819,-0.08135686627249421,-0.04605096410699625,-0.0697818528180798,-0.04613970570836796,-0.04661205447676428,-0.05349874040140038,-0.13156265163431638,-0.060636636218883,-0.07449488163279404,-0.0663416916364812,-0.029131554389508457,-0.06335382495394949,-0.14968945918505147
394988,412,"Pocatello, ID",msa,ID,POCATELLO,64.0,83206,BANNOCK,42.865684833333326,-112.41979737916665,1600592852,16005,600479272755877,0.9676412087847232,16,Idaho,ID,16005,Bannock County,16005001602,Census Tract 16.02; Bannock County; Idaho,1.776795843964,3787,1611,1487,1095,136,270,214,430,624,955,513,142,0,518,18,161,30,70,0,0.7357,0.7703,0.2813,0.5009,0.73,3.0182,0.6643,0.5068,0.7177,0.5538,0.7872,0.0,2.5655,0.5544,0.2289,0.2289,0.2289,0.3378,0.7919,0.532,0.4971,0.0,2.1588,0.446,7.9714,0.5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,205,77,280,0,149,0,12,0,17179873303,42.865684833333326,-112.41979737916665,1600591058,16005,83202,2131.3647332443497,-0.08290075697045265,-0.07039047171616045,-0.12586259805318592,-0.06978258631476833,-0.08826654583506008,-0.07629667819617894,-0.07631953650615096,-0.07257939200281859,-0.17360732403172335,-0.07266770788315333,-0.07389192648999236,-0.08488656941311407,-0.08110001217358002,-0.06761570728049239,-0.26472905330033447
394378,205,"Bellingham, WA",msa,WA,BELLINGHAM,38.0,98226,WHATCOM,48.8213285074074,-122.4823648481481,5307390176,53073,609047992132518,-0.46359232689549107,53,Washington,WA,53073,Whatcom County,53073010503,Census Tract 105.03; Whatcom County; Washington,9.545987006306,6242,2449,2314,1171,174,701,320,359,1012,1843,692,351,143,1588,319,198,144,309,29,0.5036,0.6232,0.6716,0.4547,0.43,2.6831,0.5637,0.4907,0.8874,0.3969,0.9261,0.6284,3.3295,0.9177,0.4088,0.4088,0.4088,0.6922,0.7631,0.8233,0.8237,0.5852,3.6875,0.9661,10.1089,0.8408,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5462,235,26,852,488,0,0,222,0,60129550222,48.8213285074074,-122.4823648481481,5307390176,53073,98225,653.8873346335572,-0.07846607546069083,-0.06539862087960283,-0.1204420645413049,-0.06846732308945234,-0.08291567827131703,-0.06970224025351449,-0.07312741895603259,-0.059079126473753074,-0.097312174189237,-0.06928247954226768,-0.03966451614607999,-0.08284224887725296,-0.06664557296691659,-0.05646206418762071,-0.26330842980031344
395078,15,"Seattle, WA",msa,WA,SEATTLE,32.0,98145,KING,47.55432355393942,-122.23426167797976,5303392928,53033,609348632133486,-0.7938769889755406,53,Washington,WA,53033,King County,53033029806,Census Tract 298.06; King County; Washington,1.424856535026,5576,1988,1979,478,211,261,432,136,786,1312,634,168,367,3424,211,5,120,51,33,0.1843,0.6898,0.1195,0.6131,0.1479,1.7546,0.2818,0.3743,0.6202,0.4116,0.7387,0.8205,2.9653,0.7828,0.739,0.739,0.739,0.652,0.4688,0.8198,0.312,0.6146,2.8672,0.7516,8.3261,0.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948,103,291,740,1521,0,555,310,7,60129549259,47.55432355393942,-122.23426167797976,5303392931,53033,98004,3913.3764438243966,-0.08426063719411497,-0.07063455269754605,-0.12572344673999988,-0.07041506325108807,-0.08865849422557087,-0.07661050536215076,-0.0766267343184635,-0.07325974639524449,-0.14088996378001373,-0.07168891711705369,-0.07064541018375466,-0.08555456572115737,-0.07993686307184618,-0.06811821420010394,-0.26445893983446556
394998,25,"Portland, OR",msa,OR,PORTLAND,46.0,97294,MULTNOMAH,45.52066893756344,-122.6053966050761,4105192518,41051,609495457430030,-0.023212777455425156,41,Oregon,OR,41051,Multnomah County,41051000501,Census Tract 5.01; Multnomah County; Oregon,0.435619195398,4253,1866,1838,745,134,528,199,260,341,782,345,92,120,992,89,10,0,295,6,0.467,0.5102,0.6303,0.3674,0.451,2.4259,0.4829,0.1047,0.3022,0.1826,0.4973,0.6734,1.7602,0.1284,0.3793,0.3793,0.3793,0.5089,0.4864,0.0,0.8631,0.3692,2.2276,0.4765,6.793,0.3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,81,127,262,385,16,0,186,16,42949683512,45.52066893756344,-122.6053966050761,4105191249,41051,97024,9763.11430930926,-0.08441980969218014,-0.07162636150481183,-0.12697774103357926,-0.07044582337992389,-0.08936598468231725,-0.07732034957962562,-0.07712129413230069,-0.07422184557895987,-0.16931930513909516,-0.07288677390354992,-0.07384404512436973,-0.08555684517573946,-0.08208695035304364,-0.06768234363469576,-0.26470936778455256
395218,345,"Wenatchee, WA",msa,WA,WENATCHEE,50.0,98807,PIERCE,47.58459352608696,-120.38711260869567,5300793712,53007,609666735623125,0.19697699726460782,53,Washington,WA,53007,Chelan County,53007960501,Census Tract 9605.01; Chelan County; Washington,78.69154900652,2764,1235,994,418,67,143,147,180,552,690,563,0,85,495,66,182,51,10,68,0.3965,0.5322,0.1521,0.46,0.4792,2.02,0.3599,0.6892,0.707,0.8667,0.0,0.6916,2.9545,0.7778,0.2979,0.2979,0.2979,0.5276,0.8481,0.78,0.1378,0.816,3.1095,0.837,8.3819,0.6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,165,0,347,41,0,0,17,90,60129548596,47.58459352608696,-120.38711260869567,5300790448,53007,98801,35.12448331358922,-0.04335977448486298,-0.024894665540225423,-0.06894053024933994,-0.051137780976607955,-0.022504048558317565,-0.022893881356654707,-0.014678782763768817,-0.07449242251973413,0.6706460395486781,-0.051215389896530766,0.05965931571008611,-0.03895639583575018,0.01972217402312744,-0.06122716034175777,-0.20271603207501512
395240,193,"Yakima, WA",msa,WA,YAKIMA,44.0,99170,YAKIMA,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,-0.13330766481544165,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
394890,327,"Mount Vernon, WA",msa,WA,MOUNT VERNON,44.0,99170,PIERCE,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,-0.13330766481544165,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
394937,172,"Olympia, WA",msa,WA,OLYMPIA,33.0,99170,THURSTON,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,-0.7388295452955324,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
394412,181,"Bremerton, WA",msa,WA,BREMERTON,28.0,99170,KITSAP,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,-1.0140667636955736,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
394925,428,"Oak Harbor, WA",msa,WA,OAK HARBOR,42.0,99170,PIERCE,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,-0.24340255217545811,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
394298,473,"Aberdeen, WA",msa,WA,ABERDEEN,51.0,99170,PIERCE,47.6783933746154,-117.37186487692314,5306390056,53063,609733821215732,0.25202444094461607,53,Washington,WA,53063,Spokane County,53063011702,Census Tract 117.02; Spokane County; Washington,2.763557497568,7754,3435,3312,2683,196,1363,171,741,809,1799,1713,348,95,1504,1573,175,116,269,0,0.8166,0.4757,0.8678,0.1908,0.6544,3.0053,0.6603,0.192,0.6007,0.9076,0.8205,0.5229,3.0437,0.8187,0.3212,0.3212,0.3212,0.9237,0.7076,0.6838,0.6825,0.0,2.9976,0.8006,9.3678,0.7539,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,12500,498,156,925,122,36,5,260,0,60129550046,47.6783933746154,-117.37186487692314,5306390048,53063,99001,2805.803753612405,-0.08136424021589571,-0.07024126982057612,-0.1264124896425493,-0.06954645561415652,-0.08828547468460286,-0.0757594849353736,-0.07487562079356709,-0.07093108380313588,-0.16179514198241993,-0.07221387685882903,-0.03446892644538254,-0.08500501683571404,-0.07918809084538234,-0.06601691728506476,-0.26472905330033447
